1I|PZR|Sky Trek International Airlines|PHAZER|United States|
1H||Siren-Travel||Russia|
1G||Galileo International||United States|
1F||INFINI Travel Information||Japan|Computer Reservation System
1E||Travelsky Technology||China|
1D||Radixx||United States|
1C||Electronic Data Systems||Switzerland|
1B||Abacus International||Singapore|Computer reservation system
1A|AGT|Amadeus IT Group|AMADEUS|Spain|
0V|VFC|Vietnam Air Services Company (VASCO)|VASCO AIR|Vietnam|
0J|JCS|Jetclub|JETCLUB|Switzerland|
0D|DWT|Darwin Airline|DARWIN|Switzerland|
0C|IBL|IBL Aviation|CATOVAIR|Mauritius|
0B|BMS|Blue Air|BLUE MESSENGER|Romania|
0A|GNT|Amber Air|GINTA|Lithuania|
